Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles
01/13/2023,United States,1,Regina Phalange,Lasted less than 2 years - bought in March 2021,"Average low-end blender. Worked okay for less than 2 years with a lot of maneuvering the blending in stages to get it to smooth everything, then the blender replacement cutter assembly (which ends up costing $25 with shipping and tax to replace from the Hamilton Beach website) seized up and got stuck and would barely turn. My engineer husband was able to take it apart and lubricate it and it's working again, but overall this blender is just average or worse. We tend to go through these types of blenders about every 2 years in different brands in the $40 range. I can't bring myself to spend $300 or more b/c on the cost of the higher-end models, but at this point I'm starting to wonder where the break-even point is and how much is enough. I might just spring for a good one the next time I'm at Costco.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3DBM1MLL950OB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/13/2023,United States,5,Leslie D Kleider,Hamilton Beach Power Elite Wave Action Blender,"The only problem I had with it was that the lid is a little hard to put on, other than that it is great",,,TRUE,https://www.amazon.com/gp/customer-reviews/RMURK7CO3SDYN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/13/2023,United States,5,Juan,A gift to my Granddaughter,She uses it every day She Loves it,,,TRUE,https://www.amazon.com/gp/customer-reviews/RHYGQONJSUAYA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/13/2023,United States,1,Amazon Customer,Does not blend well,I usually don’t write reviews but I felt compelled because this product is absolute trash. This blender doesn’t even blend a simple tomato. It’s so bad I have to purchase another one from another company,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1JS08HRG22PKG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/13/2023,United States,1,Jose Madriz,Never satisfied me.,I threw away my moms old blender to give her this one. The Hamilton beach blender was a total waste. It never blended anything. My mom ended up pulling the old one out of the garbage can and we’re using it again. I want my money back.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RO6WFWOFE10BT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/11/2023,United States,5,Karen Woody,JUST AS DESCRIBED,"I REALLY LIKE THIS BLENDER, VERY PRETTY AND WORKS GREAT!",,,TRUE,https://www.amazon.com/gp/customer-reviews/RH2JQP6GWCV12/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/11/2023,United States,2,byeonggeon Kim,Broken glass jar,I got a broken glass jar.,https://m.media-amazon.com/images/I/711r9DJ2b2L._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R1BU67YS486ZZP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/10/2023,United States,5,Katie W.,The best blender ever!,"We have had this blender for about a year and a half. Considering the low price point, this is the very best blender we have ever used. We have not had a single issue with it and have used it almost every day for the last 18+ months. The lid is very nice, as it is easy to pour without making a mess. The only downside is the lid is sometimes very difficult to remove. Otherwise, this blender does its job very well and we will definitely repurchase this item if/when it eventually breaks down.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2II7IF7SMYE79/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,3,,
01/10/2023,United States,1,ecorb,Broke with in 8 months of purchase - never heard back about warranty,"I purchased this in February. In October the blender stopped working. I emailed, and called and never heard back. The blender had a “year warranty”, but there’s no where to ask/request.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2OBEWVRCAG6WH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/08/2023,United States,5,Juan R. Crisostomo,Muy buena para su precio,👌👌👌👍👏,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3645V3EGO6L4B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,1,,
01/08/2023,United States,1,DavesAmazon,It caught on fire!!!,"I made Smoothies once every morning, using frozen fruits, yogurts, peanut butter, and bananas mixed with milk. About 1 month ago from this review, I was making a Smoothie in the morning, left the kitchen while it was blending, only to hear my smoke alarm go off.I ran to the kitchen and this Blender was smoking/burning internally.This product could have burnt my home down.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2FJZB02NB8BQP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,1,,
01/07/2023,United States,5,MSL,Great,Bought this as a gift and she has used it nearly daily for smoothies and other beverages. It looks nice on her kitchen counter. She loves it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2MEXICJO6OIUJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/07/2023,United States,5,steve clem,good product and fast shipping,good product and fast shipping,,,TRUE,https://www.amazon.com/gp/customer-reviews/R30SJI4LZTEABF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/07/2023,United States,1,Shelbin Mathew,"The blender motor is already blown, and doesn’t blend correctly. don’t buy!","The blender motor is already blown, and doesn’t blend correctly. don’t buy!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3B7ZHJEA8L2ED/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/07/2023,United States,1,David Heller,Failed after a year,The bottom completelt fell out and was only connected with an adhesive! I had a whole shake fall and ruin my phone. Most expensive blender ever. Buyer beware.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3KJW4FD0F0125/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/06/2023,United States,4,Warren,Barely used and died then it died.,I liked the blender. I bought it to use with my large mason canning jars because you could substitute them for the big jar the blender came with and drink straight from the mason jar you blended in. I bought it in Sept 2020. We used it about a dozen times in two years. We followed all the directions and washed it right after using it. We used plenty of fluids when blending. The base was just wiped off with a damp cloth.. We tried to use it yesterday and it started smoking and burnt out. I don't know why it died so soon. We are disappointed and sad.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2PV635JVPWPSM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,8,,
01/06/2023,United States,5,Rosannafelipe,Muy buena calidad,Muy buena calidad,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2LKM6V1MK2VJJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,1,,
01/06/2023,United States,2,Jermaine Spence,No power,This blender lacks any significant power to blend anything. I have to move it to my portable blender to finish. Do not buy recommended.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2P8NKZSCR1Q24/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/05/2023,United States,2,CT Philly,No creamy smoothie,"After years of using another brand, I thought I’d try this one. Plus, it was inexpensive. However, I did not like much about it. Bottom line I’ve been making smoothies every day for many years on my previous blender, this different brand may have struggled with the under powered motor, but it always gave me a creamy smoothie. I make it with almond milk, protein powder, frozen fruit, and bananas, and coconut cream, all of which made a creamy smoothie. Not with the Hamilton beach. Not enough blade action tried every which way just came out blended but no creaminess more icy. Returning it from my old brand.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2AR4DGE6UC3M0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/05/2023,United States,5,G,Great product and great value,I was really surprised at power and quality.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R213KX6LYFVNYS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/04/2023,United States,1,sheyla,Came used…,So I bought this blender thinking it would be new since it did not give a “buy used” option and I still got a used blender… not only that but it didn’t arrive in its original package. I returned the blender and requested a refund. Extremely disappointing that a product with high reviews and ratings from a huge amount of people would turn out to be trash. Smh. Not buying again. Don’t even waste your time.,"https://m.media-amazon.com/images/I/71QwW6lFYUL._SY1600.jpg, https://m.media-amazon.com/images/I/71WoB40oc+L._SY1600.jpg, https://m.media-amazon.com/images/I/71f3s+2y5lL._SY1600.jpg",,TRUE,https://www.amazon.com/gp/customer-reviews/R12JYU0F1TGBLO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,1,,
01/04/2023,United States,5,Cheesa,powerful,Best blender I have ever owned,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2FRKC7E3FMO5Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/04/2023,United States,4,Ana Escandell,Read review…,It’s a blender. It makes an obscene amount of noise. It works perfect. Best part is zero micro plastics getting in your beverage because it’s glass and metal. Choose this for a budget option that is effective and isn’t going to poison you with toxins over time.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2YVZT2NA0CHLS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,12,,
01/04/2023,United States,1,Jay singh,Received a Defected piece,"The media could not be loaded.
  
  
  
  
  
  
  
  
 

 

 

 

 

 

 

 

  
  
   I am not able to fix it with its cap, returning it",,,TRUE,https://www.amazon.com/gp/customer-reviews/R6QO8ZQRKQ7N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,1,,
01/04/2023,United States,1,itra lubilee,Horrible just only used it one time and now it’s not working,Horrible use want stopped working horrible horrible horrible,,,TRUE,https://www.amazon.com/gp/customer-reviews/RQK39ZO7PXAPH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/03/2023,United States,5,Jordan Mears,Nice blender,Worst the money,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3OBV9B4D4NS9N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/03/2023,United States,1,Jen,"No blending, huge chunks of frozen fruit","I'm not a blender snob - I've had a $40 blender for years that finally died that this one was supposed to replace. However, this did not blend my smoothie at all. I didn't put anything weird in there, just frozen fruit & oatmilk. It refused to blend the fruit, which stayed out of reach against the edges of the blender, and then left huge chunks even after I constantly pushed everything into the blades. Also, the buttons were cheap and loose. Honestly, it was so bad that I was suspicious that maybe I got an old, refurbished one that someone else had damaged and returned.",,,FALSE,https://www.amazon.com/gp/customer-reviews/RZ2RKL5CA4E39/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
01/01/2023,United States,5,Kelly,Good item,This is a good product. Very happy with it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R128HHY0FYAVY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/31/2022,United States,5,Bobs stuff,As advertised.,Bought as a donated gift for elderly person who requested it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2ADOASODXU29R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/30/2022,United States,5,LYDIA,Excellent,Love it,,,TRUE,https://www.amazon.com/gp/customer-reviews/ROIUOUHEBL4KF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/30/2022,United States,2,S,The lid doesn't stay on,"The media could not be loaded.
  
  
  
  
  
  
  
  
 

 

 

 

 

 

 

 

  
  
   This is a nice size blender and works fine and all but the lid doesn't stay oh while blending or while off.....Manufacturers look into this please!!!!",,,FALSE,https://www.amazon.com/gp/customer-reviews/R3ED0OX9TS8IRZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/30/2022,United States,1,Stephen,Super loud and doesn’t even work,Terrible purchase,,,TRUE,https://www.amazon.com/gp/customer-reviews/R21LOLAX6TPCUE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/30/2022,United States,1,Cheryl,don’t buy,broke right away.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R20UY6LMP9HX10/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/29/2022,United States,4,Amy,Easy to clean,Not smooth enough. other good,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1C9B1MMX1OL1Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,3,,
12/28/2022,United States,5,"Reuben P. Anderson, Jr.",Strong motor,Very powerful motor. Easy to use and easy clean up. I use it mainly for protein shakes,,,TRUE,https://www.amazon.com/gp/customer-reviews/R7CHCVI49QD8M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/27/2022,United States,5,Mrs. G.,Makes great smoothies,"I have been making fruit smoothies about 3 times a week instead of a meal since receiving my Blender and have lost weight in the last few weeksI use frozen fruit and nyc with ice or you if can add almond milk, etcFast and easy. And easy to wash outThe container is made of glass , which I like better than a plastic type",https://m.media-amazon.com/images/I/61ET0FSrQhL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R1GH7FCERSOW0Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,4,,
12/27/2022,United States,5,Ashley Hobday,Get it!,Can’t beat the price. Durable and easy to clean and use. Makes the perfect salsas!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1OT7TLYC4XYRD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/27/2022,United States,1,Marla C. Brown,Don't waste your money.,"This blender has been the biggest waste of my money. I sent my Oster blender with my daughter to school and replaced it with this $40 piece of junk, bought at Walmart. It doesn't crush up the ice or even my frozen fruit when making a smoothie. I have to microwave the fruit first to get it soft, and have given up on the ice. I",,,FALSE,https://www.amazon.com/gp/customer-reviews/R22X6L04H2R5HJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/26/2022,United States,5,Amazon Customer,"Very loud, but great blending","Very loud, but great blending",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1DYZ9W4HDOD69/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/24/2022,United States,5,Diane,"Works great, love it","Works great, fast delivery. Highly recommend.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RH1CNAEH1RJRB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/22/2022,United States,5,Lolalee Wallace,Amazing,This product works perfectly speed is good never regret buying it,,,TRUE,https://www.amazon.com/gp/customer-reviews/R20I076874RD3C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/22/2022,United States,1,Mamta Khyaju,Scam,Its a scam dont buy it .,,,TRUE,https://www.amazon.com/gp/customer-reviews/RT7UVUFP063J4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/20/2022,United States,4,Joy M Watkins,Good Blender,So far I’ve had no problems with it. It’s working fine,,,TRUE,https://www.amazon.com/gp/customer-reviews/R28BWP8RXIIXVC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/18/2022,United States,1,seka,First time use and it broke,First time use and it started smoking. Then the motor went out!It was my first time using it and it broke!Very disappointed,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2SY9YDT6F0G7K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/18/2022,United States,2,kelsey james,It chugged along for a year and a half,Used infrequently to make smoothies. Worked (not well by the way) for 1.5 years before it started leaking. You have to blend frozen fruit in small batches because it’s not very powerful. Very low quality.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R33AW46ORLGLWA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/18/2022,United States,5,Natalie,Lovely!,"works exactly like a blender should. not super loud. very easy to take apart for cleaning. the lid is not my favorite but overall, i like it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R31ZF92LE3DECZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/18/2022,United States,3,Diana,Xx,No es tan vuena por q no mule vien,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1F77EQ1Z5Q50S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,1,,
12/17/2022,United States,5,ELSA JULIANA PEREZ,Licuadora,Todo,,,TRUE,https://www.amazon.com/gp/customer-reviews/RTFJ3QF38VR7E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/15/2022,United States,5,clayton Scott Deich,Easy to use,"Very easy to use, and looks good on my countertop.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1LPLZJ4CP72SL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/15/2022,United States,1,DZEJLA,I don’t recommend,"This blender does not blend!It’s extremely loud. I rarely post reviews, but I bought it based off all the post I’ve reviews.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R145XVW7AYDW9Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/14/2022,United States,5,Ash,Simple and Effective,"I love this blender. It's by no means one of those fancy-schmancy blenders, but it's not cheap either. It's simple (it's not confusing, it's clear what every button does and what you need to do), and very effective. The pour spout is definitely a plus! I find it super easy to clean, anything inside doesn't get into everything so you don't always have to take it all apart to clean it. It's dishwasher safe. The side of the glass bottle have measurements on them, so that's helpful so I don't have to get a measuring cup dirty. It's definitely loud, but any blender you get it going to be loud so I don't see that as necessarily a bad thing. I definitely recommended it, if you want something good but don't want to spend a bunch of money on something that's not necessary (: This gets the job done just fine.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1PP4DXR3U3UYU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,16,,
12/14/2022,United States,1,Latoya,Terrible,This product is horrible. The blade was not good enough to chop veggies and fruits when preparing smoothies. Dont waste your money.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R29AQ72NKD7ONG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/14/2022,United States,5,Englicia porter,It’s a good blender,Noise is loud but if blends frozen or not,,,TRUE,https://www.amazon.com/gp/customer-reviews/RLC1R37UDQRID/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/14/2022,United States,5,Dennis M,Less Noise,Blends smoothies well.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2ID1ICBPLLYZ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/12/2022,United States,5,Amazon Customer,"Many months later, it’s still working great","Bought to make smoothies. Works great, pretty easy to clean",,,TRUE,https://www.amazon.com/gp/customer-reviews/RZAUFLZQL9J9X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/12/2022,United States,1,Md Sahid Hasan,Waste of money,"The media could not be loaded.
  
  
  
  
  
  
  
  
 

 

 

 

 

 

 

 

  
  
   Lid is not adjustable",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2M54DGKWNDN2P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/11/2022,United States,1,Roberto R,Performance,"Poor blending power even at the maximum speed. I used it once to make pesto, and it didn’t blend properly. It was to expensive for the quality of the product. A waste of money. Do not buy this product.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3B5DPPGKU4EW4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/11/2022,United States,5,Teyah,Hamilton Beach Power Elite Blender,"I really like this blender, it is awesome not having to remove the top from the blender to pour the contents out!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2KWFXZANP2VWT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/10/2022,United States,1,Amazon Customer,it burned the same day,"I used it for about a minute right away, I could smell it. It began to burn inside. It overheated right away.Garbage.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R23CREH88L1BOP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/09/2022,United States,5,Toni Wooten,Awesome,Like for blending,,,TRUE,https://www.amazon.com/gp/customer-reviews/R35YFK3D9MNECK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/08/2022,United States,3,eaches,"The thick and glass glass jar, is very heavy, even when empty.for week hands and legs.","if your hands and legs are weak. The glass is very heavy, even when empty.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1XHCNIK8A20BA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/07/2022,United States,1,Kerry Turner,Base falls off easily,"Easy to clean but you have to be extra careful. The base falls off really easily, and all contents pour out everywhere.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R39XGJ55Z8MCSQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/07/2022,United States,1,Lexie,Do not buy,"Do not waste your money, cannot blend absolutely anything. Tried making a smoothie and everything just sat still.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R32TNAMT2J4U7W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/07/2022,United States,3,Cordero,Smoking,"The first time I used it, it started smoking afterwards. Is this normal or is mine malfunctioning? It also did not blend very fast or well.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3EKJQ4CODYDIK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/05/2022,United States,5,Randolph T. Manulla,great item,easy to work,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2VAL31SP23G6S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/05/2022,United States,5,Michael Alexander,Works great,"Trying to be more healthy, shakes & smoothies come out great",,,TRUE,https://www.amazon.com/gp/customer-reviews/R10O4WB3AY0GSM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/05/2022,United States,1,Faye East,Stooped Working in a week,This stopped working after about a week of using. Disappointed.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RFPFE1UUO49BK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/03/2022,United States,1,Brian,I’ve had this since October to make smoothies. It burnt up December 2 less than three months,Smells when the motor gors,,,TRUE,https://www.amazon.com/gp/customer-reviews/R320SRG72KB75H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/03/2022,United States,1,Erin,"Leaks, lid doesn’t stay on",You get what you pay for. What a piece of JUNK.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1DK1UKHXUTY30/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
12/02/2022,United States,5,Juan Manuel,Equipo ligero y fuerte a la vez,"Poder de batido excepcional fácil de usar y limpiar , excelente acabado y materiales.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R4EO5YB3N4NDI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,1,,
12/01/2022,United States,5,Raquel,Funcional,Buena calidad,,,TRUE,https://www.amazon.com/gp/customer-reviews/RHU3XDGZ0AKQ7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/30/2022,United States,3,Amazon Customer,Works great,"Works great, but extremely loud. It also only has a 12 cord so plan accordingly.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3F6X5C5WJOBRU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/30/2022,United States,4,Lima,I was sold a USED Dirty Blender !,My blender was covered in lots of Dust and stains. Looks used or like it was used as display.Returning.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RPWTVZSM7KHK3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/30/2022,United States,1,Amazon Customer,NOT recommended for smoothie lovers,"Terrible for making smoothies and it’s one of its features, yet it wont crush the ice or frozen fruit. I constantly had to shake the blender to get it to move the contents around. Definitely spend your money on a better blender.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R15IBY5WDN51M5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/28/2022,United States,5,Debbie Anderson,Nice decor piece,"worried about getting a used item, but looks brand new. seems to work just fine.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R2OI46024PROLE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/28/2022,United States,5,C. Ivie,"Easy to use, easy to clean",Hamilton Beach makes a family of high-quality kitchen accessories. We have several.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3V31CPCC68TE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/28/2022,United States,1,Amazon Customer,Broke after 6 uses. Stay away of you're using for amoothies.,Blender broke after first use. Heard a crack and a rattle. Still worked for another 4 uses until the brushes on the motor broke and no longer kept spinning. CS said to let fruit thaw prior to blending. What's the point of a smoothie function on the blender if you need to thaw the fruit or can't put ice in it?,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1E3A020BIFLFQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/28/2022,United States,1,Miss cream fan,Do not buy. Used twice and broke.,"Never write reviews but this deserves it.The first time i used this blender it smelled like burned. I was making a simple butternut squash soup with previously boiled squash and enough water. It smelled like something was burning. Finished my soup and didn’t think too much of it.I use it today for second time to make the same exact soup and not only did it smell burned again, it stopped working altogether. None of the buttons work now, trash.And surprise, the 90 day guarantee expired two weeks ago. PERFECT, to the trash it goes.Save yourself the money and buy yourself something better quality because this isn’t it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2L872V852UT0C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,2,,
11/28/2022,United States,1,T,Doesn’t blend frozen stuff,"I thought this worked great at first for blending soups, but it does not blend frozen things like smoothies or ice well at all. I would return if it weren’t past the deadline.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R16BA8B9JULK4Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/27/2022,United States,5,Kindle Customer,Must buy,Easy to clean different speed and great to make smoothies,,,TRUE,https://www.amazon.com/gp/customer-reviews/RX9CUW3NGBSP1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
11/27/2022,United States,5,Laurie Webster,Good for the price,Easy to use and clean,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2B7XRSIMS39TB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00EI7DPI0,0,,
