Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles
08/10/2022,United States,3,Kristy Bonilla,Seat always reclines,Seat doesn't come up to a comfortable place. Hard to adjust seat back position.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R31J7QXMK32LMC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/09/2022,United States,3,James W. Goodale,Light weight but flimsy,Overall the stroller is ok for quick trips but as an every day stroller pay more and get something better. The handle is low and doesn’t adjust. It’s fine for me but not my tall husband. The ride is ok but one wheel seems to shimmy. I don’t hate it but don’t love it either,,,TRUE,https://www.amazon.com/gp/customer-reviews/RRYKQHGE9B1JZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/08/2022,United States,5,Valerie Williams,Worth it,"I purchased it to take with me on trips as i travel a lot. It definitely take up little space and is very lightweight. Although there isn't a lot of storage space, i use bag clips for anything purchased while out. The seat reclines, which comes in handy when the little one falls asleep. Definitely worth getting.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1R227SCS1A1ED/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/06/2022,United States,2,Trisha Miller,Needs bigger useful cup holders,Cup holders are useless and way too small for any normal drink. Needed for trip and wasn’t gonna hold anything needed. Just felt ehh,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1WIZXZTZ4UC53/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/06/2022,United States,5,R K,Super durable,"I love this stroller it folds up nice and small, leaves lots of room in the car for groceries",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2Z85VDXYWPHXP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/05/2022,United States,2,J Rowland,Hard to fold,"The stroller is great, my taller toddler fits in it great and still has room to grow in it, but it's really hard to fold. I exchanged it for another thinking it might have just been user error or damaged but the second one is the same way. Would not buy again",,,FALSE,https://www.amazon.com/gp/customer-reviews/R2J4DLMBHCONOC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
08/05/2022,United States,1,Sheila khan,"Unfortunately, stroller that was dirty and stains on the shade and sitting area!","Unfortunately, stroller was dirty stains on the shade area and sitting area not good!!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2BIPE0TJQ8TVL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
08/04/2022,United States,4,Amazon Customer,Lightweight and versatile,I wanted a stoller that fits in my trunk and this one is it. Very good product.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R18FCOJBFT4O5E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/03/2022,United States,5,Amazon Customer,The 1st stroller my son Loves.,"I love the color, its easy for me to control, close and so far clean. The sun covers my son very well. He weighs 30lbs and is 2yrs old. This is the first stroller he actually wants to be in, even indoors cause its compact. I also like it has his small snack n juice tray and i also have mine for my cup and my husbands. Was a very good buy..its a great stroller. P.s. it reclines easy, big basket underneath, and my sons feet don't reach the ground, big safety issue.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RU446JJSV41ID/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,1,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
08/03/2022,United States,5,Jinissa Y Smith,This has become our everyday stroller!,"I had a travel system with multiple parts to it that was starting to become a pain as my little one got older. I was in the market for a lightweight stroller that was easily portable for trips and outings but still had some important components to me like an under basket, cupholders for me and a tray for my child. Some of the negative reviews almost deterred me but I ended up buying it anyway and it was the best decision I could have made! You can practically fold and unfold it with one hand, it folds to almost nothing in size, and its sooo lightweight and easy that it has become our everyday stroller! It's been with us on all sorts of terrain from rocks to grass and bumpy roads and it still going strong! If it breaks, I'm just gonna buy another one because this amount of ease is priceless. BUY IT!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1IYZJXICDFNU7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,4,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/02/2022,United States,1,Ace007,Primarily an indoor mall stroller,So many positive reviews about this stroller baffles my mind. I feel compelled to list every con about this item in hopes of other people not wasting their time or money.1. The stroller is way too light. I am actually afraid it will tip over. Maneuvering it is actually scary.2. The stroller is built way too low. If you are a person 5 1/2 feet or above you will feel very awkward maneuvering this thing as it is that low.3. The top peek a boo window has no flapIs no one concerned with the lack of a flap on the peek a boo window? I mean seriously how much more thought could it have taken to put one one? Did the manufacturer even think about the hot sun beaming on my child’s head? Seriously can anyone please give me an explanation as to how something so simple as a cover could have been overlooked?4. The wheels feel like styraphome. No way will they hold up being utilized outdoors.5. The back rest is made out of a simple piece of cardboard.6. The front tray cup holder is smaller than the parent ones. My baby’s bottle would not fit in it.7. The front is designed so that when my baby drops her bottle or whatever she may have it will fall to the ground. This is a problem most strollers have and can be corrected with a simple plastic basket.8. The soft handgrips make my hands sweat unlike the rubber coating of my big stroller.9. The back breaks have to be set on both wheels unlike my bigger stroller where one click locks both sides.I can go on and on but I’m going to summit up in just three simple words DON’T BUY IT!,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3L5Z3UC6LRIDG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
08/02/2022,United States,5,elizabeth,Good quality for good price,"I got this stroller in January and was waiting to see how it held up to write a review. This stroller is super durable, and has held up for months and the quality is still the same. We use this stroller almost everyday for our daily walks to the park. I love the big storage basket and have never had anything fall out through the exposed front. The adult and child duo cup holders absolutely sold me on this, my son also loves the tray that he can use for snacks or toys. Definitely recommend.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3U1WGGGB7ZI8R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,1,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/02/2022,United States,1,Amy Montez Frye,I returned it because of the cup holders 🥴,"I will say it was decent for the price… I wasn't a fan of the straps to hold baby in. I think the straps are most likely uncomfortable for the kiddo riding (no padding and not really any support so definitely not for a new sitter). Also the cup holders can’t fit hardly anything. Sippy cups, bottles, soda cans, to-go cups… literally nothing fit in them.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R10PWX1NRPFTTD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,1,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
08/01/2022,United States,4,Marianna,Almost perfect,"Descriptions are great other than it laying back. It does lay back a little but just night quite enough. Everything else is great. Very lightweight, easy to navigate, easy to fold, storage space is good. Cup holder for adult is a little small. Will fit normal bottled water, maybe some cups that are smaller at the bottom. For day trips with a lot of walking, usually I want a yeti cup to keep my drinks cold, the regular size did not fit, but there are yeti’s with the cup holder bottoms, hopefully that will fit.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RBXN26AQ1OOY4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,1,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/31/2022,United States,5,Amazon Customer,Best for the money,Best stroller for the money. As adversity is light weight and easy to fold (takes a few times to get used to it) holds water bottles of normal size. It is awesome!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R7Z371WFV642J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/30/2022,United States,5,Shanna K,Look No Further,"Whipped this bad boy out for a vacay once and never put it away. I actually swapped out my main stroller for this one. I love how lightweight and roomy it is. The basket is pretty spacious. The peekaboo window is awesome and the shade is decent. Recline is not too shabby either. I also like to put snacks in baby’s cupholder. Overall, I love this and so glad I purchased it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3L2CFBUXY56WU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/30/2022,United States,3,Amazon Customer,Cup holder doesn’t fit sippy cups,Doesn’t fit my sons sippy cups the cup holders are too small for him and it’s a little frustrating for us both. Also for the price I thought it would be better quality. Not impressed,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2KVCL4UT6J7SG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
07/29/2022,United States,5,Naaman Malik,It is lightweight,Dislike the size of the bottom basket,,,TRUE,https://www.amazon.com/gp/customer-reviews/R32M3QRFS8VDLK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
07/26/2022,United States,5,Nancy L.,Great Stroller,Great stroller for a great price. We wanted something lighter and more compact compared to our Graco Jogger. It takes half the space in my trunk and half the effort to load/unload and fold/unfold than my Graco one. We went on a whole coast trip with this stroller and it was very easy to maneuver the wheels turn smoothly and easily on sharp turns to avoid any corners or people walking by. Highly recommend this stroller to all parents.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R33SMFXK44LBOJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/25/2022,United States,4,E.R.S.,"Great stroller, small cup holders.",I love how easy this stroller is to use and how light it is. The only thing I do not like about it is that the cup holders and storage tray are so small. You can only for skinny cups or bottles. Same goes for the cup holder for your child.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R25FR92HBVBT4Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/23/2022,United States,4,Bney O,Light weight easily collapses,Got this as a gift easy to put together light weight very easy to collapse,"https://m.media-amazon.com/images/I/510YhnSXLnL._SY1600.jpg, https://m.media-amazon.com/images/I/512fiyeoJqL._SY1600.jpg, https://m.media-amazon.com/images/I/51cEARiZeuL._SY1600.jpg, https://m.media-amazon.com/images/I/51kKCoWWq0L._SY1600.jpg",,TRUE,https://www.amazon.com/gp/customer-reviews/RQCY50YEOYUFX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,4,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/22/2022,United States,5,Amazon Customer,Great product!,"This stroller is a perfect “in between” of a large size stroller and teeny umbrella stroller. Bought for a vacation and it folds easily, lays pretty flat considering there’s a tray and cup holders, and maneuvered well in small spaces and uneven pavement. Large storage space underneath. Held a Kavu shoulder bag and multiple small shopping bags as well. My son is a large 17 month old and he was well supported, shaded, and has a good amount of room to grow. This was a great purchase!",,,TRUE,https://www.amazon.com/gp/customer-reviews/RQ1SHGZVOBEEW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/21/2022,United States,1,NH,"Tiny cup holders, not correct weight limit","This stroller is terrible! My daughter weighs 35 lbs and we can barely push it with her in it. The weight limit says 50 lbs, so I’m thinking they need to lower the weight limit. The wheels squeak the entire time we’re pushing it, and it’s so hard to turn when she’s in it. It’s easy to fold up, but the flimsy latch that is supposed to keep it folded falls off the bar constantly and the stroller comes unfolded. The main reason I bought this stroller was for the parent cup holders/tray and the child cup holder/tray, but if you plan to drink anything bigger than a bottle of water, the holes will be too tiny and you won’t be able to use them. Same goes for the kid cup holder- none of my daughter’s sippy cups can fit in the hole so they’re constantly falling on the ground as we walk because she has to leave it on the tray. The adult tray is also too small to hold my phone. We bought this stroller as a cheap option to use in the airport, and I guess we got what we paid for.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R387PQ6V2DM4X4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,4,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/20/2022,United States,5,Cynthia S.,Great stroller,Bought for my great grandson his mom and dad said it was so easy to push going through grass at the park,,,TRUE,https://www.amazon.com/gp/customer-reviews/R365JKRORJKK4J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/19/2022,United States,5,Luis,Travel friendly,This was great for traveling to DR!✈️🏖 Easy to assemble and use. At the airport we had no problems with it,,,FALSE,https://www.amazon.com/gp/customer-reviews/R2ZWCF7DE0VZ30/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/18/2022,United States,5,Luana K,Perfect compact stroller with good support and more basket space,"We bought this stroller to take to Disneyland. We needed something compact and lightweight for traveling, but with enough space for storing all the crap we needed for the baby in the park for the entire day and night. This stroller was great! The only downside is the cup holders on the kid tray and up on the adult tray were so small they wouldn’t even fit his sippy cups or our drink cups.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1OLBKB6ISTIA7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/18/2022,United States,5,Jessica Bianchino,Great purchase!!,This is a great light weight stroller. Pretty easy to fold if you move the front wheels the right way. Doesn’t take up much room in the car.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R9ZCYA0N2UAGJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/17/2022,United States,2,Caroline,Flimsy and hard to push,This is more like a child’s toy stroller than a real one. It’s very hard to maneuver and flimsy. Too much of a pain to return but I can’t imagine using this for more than a few minutes.I do not recommend.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2LHZ0RNWTQVZI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,1,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/16/2022,United States,4,Siddique,Comfortable,Very comfortable,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1Q3OS205U0KRB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
07/16/2022,United States,2,Jen,Don’t like it,"I wanted to like this but the seat is slanted forward. My toddler was so uncomfortable and she couldn’t sit up straight. Have to return, it just isn’t built right. Maybe this would work if I barely needed her to sit in it, but if I wanted her to sit in this for any stretch of time, it would not work at all. She almost slides out under the tray because of the angle of the seat bottom. Bad design",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3E7KZ1C5ZBRVC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,1,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/15/2022,United States,5,OLive,This is good for all baby from 5mths-5yrs,I use this to carry my baby around,,,TRUE,https://www.amazon.com/gp/customer-reviews/R301YBMNUG6DFR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/15/2022,United States,2,Cara Pena,Cup holders were too small. Horrible design.,Easy to fold. Lightweight. Great for traveling. But the cup holders were made way too small. Horrible design.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3INALJD3FGWDW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/13/2022,United States,5,Gus B.,BUY THIS FOR TRAVEL! Dominated 2.5 weeks of cobblestones and gravel roads in Europe!,"I was looking for an inexpensive and lightweight stroller to take with us on our Europe vacation for our 1-year old. We have a $300 baby jogger that we use at home but it is not easy to travel with, especially when we knew we'd be doing a lot of walking/transferring. This stroller is a CHAMP! The terrain we used it on for 2.5 weeks was NOT easy, and this thing dominated everywhere we took it. Very rough cobblestones, gravel roads, dirt paths, grass, streets, etc. Nothing could bring it down! We were completely impressed by the end of our trip. Not to mention the storage basket in the bottom is very spacious, the snack tray is clutch for eating on the go, and it's SO LIGHTWEIGHT! Easy to carry with one hand while we carried all our other luggage. Only bummer is it got stuck in London on our way home so I'm anxiously awaiting our reunion with it. LOL! Buy this stroller for your next trip!!!!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R5LH65GEURFXO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,7,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
07/12/2022,United States,5,Nancy A.B.,It’s perfect!,We were looking for a lightweight stroller for vacations and this one is sheer perfection! So easy for me to put together. My son didn’t scream when we put him in it like he does with our large Britax one. I love the parent and child cup holder- not many small strollers have that feature! Large under basket. I’m seriously in love and so is my toddler. Just buy it :),,,TRUE,https://www.amazon.com/gp/customer-reviews/R3FD15ACRGCLFD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/11/2022,United States,4,Brian,Definitely serves it's purpose.,Perfect for us grandparents to have for our grandbabies. It doesn't have all the bells and whistles like the more expensive strollers but it's sturdy and folds up easily and compact. We've used it several times with no problems.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2L0LK2E2RL9LK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
07/11/2022,United States,5,Celeste T,Yes!,"We needed a stroller for our autistic child. He gives us a hard time outdoors and throws tantrums if he can't stop and play with every bit of grass or rock. He is 2 and I felt he was too big for a stroller but we desperately needed one to help make our outings a bit easier and faster. After looking at the reviews, I felt like he would fit comfortably in this one. It's lightweight and doesn't take up space in a car trunk at all. My son fits perfectly in it now, though he might grow out of it soon. Perhaps by the time he is 3 but for right now, it's very helpful. My only concerns are that it can't be adjusted for his head to lay back as much as I would like but that's minor. Also, it says easy 1 hand fold but for me, it's a bit tricky. I think I need some practice lol Regardless, it is serving its purpose. Wheels work fine and the tray is good for snacks. Cupholders are small, in my opinion. His nuk sippy cup had to be pushed in to fit but water bottles can fit fine. With all that said, it's definitely worth the price and I would recommend to other parents.",https://m.media-amazon.com/images/I/61eDRktUlpL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R273BHOVGMPXC8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,8,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/08/2022,United States,4,Amazon Customer,NOT SAFE,"I bought this product to have a lightweight easy to open and close stroller to keep in my car. I have young grandchildren from infant to 2 1/2 year-old NONE of them fit. There is virtually no support for an infant, the back rest does not make for a comfortable ride at all and does not fold down all the way. An infant would slide right out. It’s a pretty small stroller. For my six month old grandson, it is a very uncomfortable fit, for my eight month old granddaughter the straps are super uncomfortable and the backrest is very uncomfortable no matter what adjustment we made. she kept sliding and was being pinched no matter what. and by 2 1/2-year-old grandson who is fairly small is too big for the stroller. I wish I could exchange this and get my money back.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R23DZVQA0X7W4P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,5,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/08/2022,United States,5,Marko R.,Very good !,Finally a good travel stroller - easy to fold and easy to maneuver and it has a very big basket. Also the seat reclines with a strap so the child can sleep.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RLYBFY67DB3TT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
07/08/2022,United States,3,Amazon Customer,Build quality is lacking,"Super lightweight and easy to turn.Folds down quick, and also stands on its own.Negatives are the seatbelts. They are small straps that are not too comfortable for a baby.Our the wheels started squeaking while turning after about 2 weeks of use.Overall, you get what you pay for. If you don't mind the cheap quality, then this is a good one to get. I would personally spend a bit more on another stroller if I had to do it all again.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2RLU3PY9YS0ZV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/07/2022,United States,5,Es,Love our red stroller,"A perfect little stroller, light, easy to use and the red is beautiful!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2EBIH2RUBEGUB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
07/06/2022,United States,1,Kidist Alene,Riley chep material,The material is not safe for baby it's looks like easily broke i don't like at all,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2YR5QYKQDNN8T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/05/2022,United States,5,Deborah Simmons,Love it,Easy to use. Light weight. Easy to fold. Seems to be sturdy.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RW4UWMH0D7YE4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/05/2022,United States,1,Jacqueline Crooker,Get what you pay for,I am having trouble returning because it needs a box it won't close its defective.This is literally a piece of garbage. Does not close and UPS refuses to take it until I box it up but can't box it because it won't close!!!,https://m.media-amazon.com/images/I/71hJC+I4aqL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R3B6SHJE87VYC6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,2,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/03/2022,United States,1,Andres,Poor quality,"Back bored came out within a week, it was literally a piece of cardboard. I guess you get what you pay for.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3AA53OE3JW7YW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
07/01/2022,United States,1,Nicole Ramirez,Not good,This stroller is not really that great. I prefer a summer brand umbrella stroller over that.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2WKJH82BWPYHQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
06/30/2022,United States,5,Karen Mcgill,Awesome stroller,Great stroller!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1UY2LP7EH0RBR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
06/30/2022,United States,3,Yenlik,Good stroller but ...,But you can't find a cup which can fit to this tiny holder. And it's not that easy to maneuver. But overall good stroller considering the price. I recommend it,,,TRUE,https://www.amazon.com/gp/customer-reviews/R8WOIC3LWAS8P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
06/30/2022,United States,4,Burles,"Good, Affordable, but a bit bulky for storage","Our first stroller was a click-in Chicco stroller for our infant car seat. It was just a simple, cheap stroller much like this one and we were happy with it. So we decided to get another simple looking stroller. This is that. It's simple. Not many frills, but it does have a cupholder for the adult, a tray for the child, and the under-seat storage which is key! My one con is that it doesn't click and lock closed when you fold it up. There is only a red latch you can fold down to help the stroller stay shut. This latch comes undone easily and makes it a bit more of a hassle to load in and out of the trunk of our car. It stands up well when folded, though. Happy with the purchase.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R24HAWZQPW572Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
06/30/2022,United States,2,Amazon Customer,Difficult to fold up.,"This stroller is not a simple button click to fold up and put somewhere. Much more complicated than that and not doable with three Littles. It is lightweight and seems durable but I needed something simple to fold and put away, that was a dealbreaker and returned.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2TH1U1BL28YO3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
06/28/2022,United States,5,Darlene,Trust me as a mother with injuries do to an accident best one hand easy to carry strollers,Easy light weight one hand stroller,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2PNHJJMMNOUS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
06/26/2022,United States,4,Sherry T.,"All in all, nice convenient stroller for travel.","I bought the stroller as a gift for travel. Very lightweight, easy to maneuver, and overall handling. I wish the cupholders were a bit larger and the seat would recline more, but for the price it’s great!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R20SC4R2BREXX6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
06/24/2022,United States,3,Sarah D.,Cheap wheels!,"Wheels made lousy! Getting around on anything other than a smooth sidewalk, including grass is a nightmare!",,,TRUE,https://www.amazon.com/gp/customer-reviews/RJX7EIKP7ZMIU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,1,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
06/24/2022,United States,5,Joyce,PERFECT stroller for traveling!,"This was the perfect stroller for traveling. It is light weight, durable and easy to fold",,,TRUE,https://www.amazon.com/gp/customer-reviews/R21JN9MKAKTND3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,1,B017ERMTUK,Color: Fire Red (Wheel Color May Vary)
06/23/2022,United States,3,Wnfr,Es buen material,"Esta bien pero no para bebés tan pequeñitos porque no se inclina completamente para acostarlos, y también no hay nada que sostenga sus piecitos cuando se duerman",https://m.media-amazon.com/images/I/71AuUP8ImZL._SY1600.jpg,,FALSE,https://www.amazon.com/gp/customer-reviews/R1O5C3J53WNP92/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
06/23/2022,United States,3,Kindle Customer,One wheel short,Packages arrived with 3 wheels and not 4,,,TRUE,https://www.amazon.com/gp/customer-reviews/RFFUB63AUHIOC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B017ERMTUK,0,B019DHBCXE,Color: Slate Grey (Wheel Color May Vary)
